title,content,label
Gossypiospermum lanospermum,Gossypiospermum lanospermum là một loài thực vật có hoa trong họ Liễu . Loài này được (Diogo) Pickel mô tả khoa học đầu tiên năm 1958. [1],0
Rhamnus virgata,Rhamnus virgata là một loài thực vật có hoa trong họ Táo . Loài này được Roxb. miêu tả khoa học đầu tiên năm 1824. [1],0
Sideridis palleuca,Sideridis palleuca là một loài bướm đêm trong họ Noctuidae . [1] [2],0
Presidente Castelo Branco,"Presidente Castelo Branco là một đô thị thuộc bang Paraná , Brasil . Đô thị này có diện tích 155,734 km², dân số năm 2007 là 4879 người, mật độ 30,8 người/km². [1] [2]",1
Tachina flavopilosa,Tachina flavopilosa là một loài ruồi trong họ Tachinidae . [1] [2],0
Bulbophyllum kainochiloides,Bulbophyllum kainochiloides là một loài phong lan thuộc chi Bulbophyllum .,0
Agrotis leonoides,Agrotis leonoides là một loài bướm đêm trong họ Noctuidae . [1] [2],0
Bazzania magna,Bazzania magna là một loài Rêu trong họ Lepidoziaceae . Loài này được Horik. mô tả khoa học đầu tiên năm 1934. [1],0
Melocactus caroli-linnaei,Melocactus caroli-linnaei là một loài thực vật có hoa trong họ Cactaceae . Loài này được N.P. Taylor mô tả khoa học đầu tiên năm 1991. [1],0
São João da Barra,"São João da Barra là một đô thị thuộc bang Rio de Janeiro , Brasil . Đô thị này có diện tích 458,611 km², dân số năm 2007 là 28775 người, mật độ 62,7 người/km². [1] [2]",1
Cidnopus macedonicus,Cidnopus macedonicus là một loài bọ cánh cứng trong họ Elateridae . Loài này được Cate & Platia miêu tả khoa học năm 1989. [1],0
Rhantus crypticus,Rhantus crypticus là một loài bọ cánh cứng trong họ Bọ nước . Loài này được Balke miêu tả khoa học năm 1992. [1],0
"Çayırdüzü, Tercan","Çayırdüzü là một xã thuộc huyện Tercan , tỉnh Erzincan , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2010 là 29 người. [1]",1
Chu Hữu Khuê,"Chu Hữu Khuê ( tiếng Trung : 朱友珪 ; bính âm : Zhū Yǒuguī , 888?- 27 tháng 3 năm 913 [1] [2] ), tiểu tự Diêu Hỉ (遙喜) là một vị hoàng đế có thời gian trị vì ngắn ngủi của triều Hậu Lương thời Ngũ Đại Thập Quốc trong lịch sử Trung Quốc . Ông trở thành hoàng đế sau khi hành thích phụ hoàng- Hậu Lương Thái Tổ (Chu Toàn Trung). Vài tháng sau, đối mặt với cuộc nổi dậy của hoàng đệ- Quân vương Chu Hữu Trinh và Thị vệ thân quân đô chỉ huy sứ Viên Tượng Tiên , ông quyết định tự sát.",3
Capela Nova,"Capela Nova là một đô thị thuộc bang Minas Gerais , Brasil . Đô thị này có diện tích 110,955 km², dân số năm 2007 là 4598 người, mật độ 43,6 người/km². [1] [2]",1
Bulbophyllum rhodoglossum,"Bulbophyllum rhodoglossum là một loài phong lan thuộc chi Bulbophyllum , được Rudolf Schlechter miêu tả lần đầu năm 1913 tại Repertorium Specierum Novarum Regni Vegetabilis . [1] [2] It is an epiphyte [3] growing in Papua New Guinea [4] on trees in mountain forests around 1000 mét in elevation. [2] [5] The flowers are white, và the labellum red with a yellow tip. [6]",0
An Ấp,"An Ấp là một xã thuộc huyện Quỳnh Phụ , tỉnh Thái Bình , Việt Nam .",1
Ginoria jimenezii,Ginoria jimenezii là một loài thực vật có hoa trong họ Lythraceae . Loài này được Alain mô tả khoa học đầu tiên năm 1968. [1],0
Plectranthus quadridentatus,Plectranthus quadridentatus là một loài thực vật có hoa trong họ Hoa môi . Loài này được Schweinf. ex Baker miêu tả khoa học đầu tiên năm 1900. [1],0
Merremia wurdackii,Merremia wurdackii là một loài thực vật có hoa trong họ Bìm bìm . Loài này được D.F. Austin & Staples mô tả khoa học đầu tiên năm 1981. [1],0
"Xã Maple Lake, Quận Wright, Minnesota","Xã Maple Lake ( tiếng Anh : Maple Lake Township ) là một xã thuộc quận Wright , tiểu bang Minnesota , Hoa Kỳ . Năm 2010, dân số của xã này là 2.048 người. [1]",1
Tradescantia andersoniana,Tradescantia andersoniana là một loài thực vật có hoa trong họ Commelinaceae . Loài này được W.Ludw. & Rohweder miêu tả khoa học đầu tiên năm 1954. [1],0
Javols,"Javols là một xã ở tỉnh Lozère trong vùng Occitanie , phía nam nước Pháp . Khu vực này có độ cao trung bình 1010 mét trên mực nước biển .",1
Khanpur,"Khanpur là một thị xã và là một nagar panchayat của quận Bulandshahr thuộc bang Uttar Pradesh , Ấn Độ .",1
Eucladium verticillatum,Eucladium verticillatum là một loài Rêu trong họ Pottiaceae . Loài này được (Hedw.) Bruch & Schimp. mô tả khoa học đầu tiên năm 1846. [1],0
Hầu tước Townshend,"Hầu tước Townshend ( tiếng Anh : Marquess Townshend ) là một tước hiệu trong Đẳng cấp quý tộc Đại Anh do gia tộc Townshend xứ Raynham Hall ở Norfolk nắm giữ. Danh hiệu này được tạo ra vào năm 1787 cho George Townshend, Tử tước Townshend thứ 4 . Người thừa kế hợp pháp tước vị hầu tước được nhận tước vị Tử tước Townshend xứ Raynham.",3
Acacia baronii,Acacia baronii là một loài thực vật có hoa trong họ Đậu . Loài này được Villiers & Du Puy miêu tả khoa học đầu tiên. [1],0
"Xã Nottawa, Quận Isabella, Michigan","Xã Nottawa ( tiếng Anh : Nottawa Township ) là một xã thuộc quận Isabella , tiểu bang Michigan , Hoa Kỳ . Năm 2010, dân số của xã này là 2.282 người. [1]",1
Hogna kabwea,Hogna kabwea là một loài nhện trong họ Lycosidae . [1],0
Calamagrostis munroi,Calamagrostis munroi là một loài thực vật có hoa trong họ Hòa thảo . Loài này được Boiss. mô tả khoa học đầu tiên năm 1884. [1],0
Ezetimibe/simvastatin,Ezetimibe/simvastatin là một loại thuốc kết hợp được sử dụng để điều trị rối loạn lipid máu . Nó là sự kết hợp của ezetimibe (Zetia gọi là tại Hoa Kỳ) và các statin thuốc simvastatin (Zocor gọi là ở Mỹ).,0
Eleutherodactylus lemur,"The Rana Picuda ( Eleutherodactylus lemur ) là một loài ếch trong họ Leptodactylidae . Chúng là loài đặc hữu của Colombia .
Môi trường sống tự nhiên của nó là các khu rừng vùng núi ẩm nhiệt đới hoặc cận nhiệt đới. Loài này đang bị đe dọa do mất môi trường sống.",0
Tillandsia chapeuensis,Tillandsia chapeuensis là một loài thuộc chi Tillandsia . Đây là loài bản địa của Brasil .,0
"Dibekli, Tatvan","Dibekli là một xã thuộc huyện Tatvan , tỉnh Bitlis , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 187 người. [1]",1
Al-Shuhayl,"Al-Shuhayl ( tiếng Ả Rập : الشحيل ‎) là một thị trấn của Syria nằm ở quận Deir ez-Zor, Deir ez-Zor . Theo Cục Thống kê Trung ương Syria (CBS), Al-Shuhayl có dân số 14.005 trong cuộc điều tra dân số năm 2004. [1]",1
Simnia loebbeckeana,"Simnia loebbeckeana là một loài ốc biển , là động vật thân mềm chân bụng sống ở biển thuộc họ Ovulidae . [1]",0
Lochmorhynchus albicans,Lochmorhynchus albicans là một loài ruồi trong họ Asilidae . Lochmorhynchus albicans được Carrera & Andretta miêu tả năm 1953. Loài này phân bố ở vùng Tân nhiệt đới . [1],0
Mai Văn Cương,"Mai Văn Cương (sinh năm 1941) là một tướng lĩnh Quân đội nhân dân Việt Nam , hàm Thiếu tướng , nguyên Phó Tư lệnh Quân chủng Không quân , Phó Tư lệnh Quân chủng Phòng không-Không quân . [1] [2] [3] Ông nguyên là phi công lái máy bay MiG 17 , MiG 21 của trung đoàn không quân 921 , Không quân Nhân dân Việt Nam , xếp thứ 2 trong Danh sách các phi công đạt cấp Ách trong Chiến tranh Việt Nam với chiến công trực tiếp bắn hạ 8 máy bay của không lực Hoa Kỳ. [4]",1
Pterolophia alboantennata,Pterolophia alboantennata là một loài bọ cánh cứng trong họ Cerambycidae . [1],0
Vườn hoa thành phố Đà Lạt,"Công viên hoa Đà Lạt nằm quanh trên bờ phía bắc của Hồ Xuân Hương , trên thung lũng của Đồi Cù . Trước đây công viên hoa Đà Lạt có tên là Bích Câu, hiện nay diện tích của công viên hoa được mở rộng tới 7000 m², với cách bố trí thoáng đãng, tạo ấn tượng cho người chợt ghé. Các loại hoa và cây cảnh nổi tiếng của Đà Lạt được trồng tỉa chăm sóc chu đáo, cảnh sắc tươi mát, phong phú bốn mùa. Hiện nay có hơn 100 loài hoa được trồng tại công viên. Hàng năm thường tổ chức lễ hội hoa và là thông điệp nhằm mời gọi, thu hút các nhà đầu tư trong nước và nước ngoài phát triển Đà Lạt và các vùng phụ cận trở thành trung tâm sản xuất, xuất khẩu hoa của cả nước và khu vực Đông Na m Á",3
Sphaerocephalus robustus,Sphaerocephalus robustus là một loài rêu trong họ Aulacomniaceae . Loài này được Kuntze mô tả khoa học đầu tiên năm 1891. [1] Danh pháp khoa học của loài này chưa được làm sáng tỏ.,0
Myrmecoptinus lineatopunctatus,Myrmecoptinus lineatopunctatus là một loài bọ cánh cứng trong họ Ptinidae . Loài này được Pic miêu tả khoa học năm 1910. [1],0
Euphyia scripturata,Euphyia scripturata là một loài bướm đêm trong họ Geometridae . [1],0
Cretoscarabaeus lenliginosus,Cretoscarabaeus lenliginosus là một loài bọ cánh cứng trong họ Bọ hung (Scarabaeidae). [1] [2],0
Diabrotica occlusa,Diabrotica occlusa là một loài bọ cánh cứng trong họ Chrysomelidae . Loài này được Champion miêu tả khoa học năm 1920. [1],0
Cây của sự sống (Bahrain),"Cây của sự sống ( tiếng Anh : Tree of Life , chuyển tự của tiếng địa phương: Shajarat-al-Hayat ) ở Bahrain là một cây Prosopis cineraria cao 9,75 mét (32 feet), cây hơn 400 tuổi. Nó nằm trên một ngọn đồi trong một khu vực khô cằn của Hoang mạc Ả Rập , khoảng cách 2 km (1,2 dặm) từ núi Khói , điểm cao nhất ở Bahrain, và 40 km từ Manama - thành phố lớn nhất Bahrain. [1]",0
Hôn nhân cùng giới ở Cuba,"Hôn nhân cùng giới ở Cuba đã hợp pháp hóa kể từ ngày 27 tháng 9 năm 2022 sau khi đa số cử tri chấp thuận việc hợp pháp hóa hôn nhân cùng giới trong một cuộc trưng cầu dân ý hai ngày trước đó. [1] Hiến pháp Cuba đã cấm kết hôn cùng giới cho đến năm 2019; tuy nhiên vào tháng 5 năm 2019, chính phủ nước này đã bắt đầu công bố kế hoạch hợp pháp hóa hôn nhân cùng giới. [2] Dự thảo Bộ luật Gia đình với các điều khoản cho phép các cặp cùng giới kết hôn và nhận con nuôi đã được Hội đồng Nhà nước Cuba thông qua vào ngày 21 tháng 12 năm 2021. [3] Dự luật sau đó đã được tham vấn cộng đồng cho đến ngày 6 tháng 6 năm 2022 và được Hội đồng Nhà nước thông qua vào ngày 22 tháng 7 cùng năm. [4] Hai phần ba số cử tri đã chấp nhận dự luật trong một cuộc trưng cầu dân ý được tổ chức vào ngày 25 tháng 9 năm 2022. [5] [1] Chủ tịch nước Cuba Miguel Díaz-Canel đã ký ban hành bộ luật gia đình mới vào ngày 26 tháng 9, [6] [7] và chính thức có hiệu lực kể từ ngày đăng lên Công báo vào hôm sau. [8]",1
Khuếch đại điện tử,"Thông thường một mạch khuếch đại hay bộ khuếch đại , đôi khi còn gọi là khuếch đại , là một thiết bị hoặc linh kiện bất kỳ nào, sử dụng một lượng công suất nhỏ ở đầu vào để điều khiển một luồng công suất lớn ở đầu ra. Trong các ứng dụng thông dụng, thuật ngữ này hiện nay được dùng chủ yếu cho các bộ khuếch đại điện tử và thông thường là các ứng dụng thu và tái tạo tín hiệu điện tử. [1]",2
Trichomachimus rufus,Trichomachimus rufus là một loài ruồi trong họ Asilidae . Trichomachimus rufus được Shi miêu tả năm 1992. Loài này phân bố ở vùng Cổ Bắc giới và châu Á . [1],0
Peribatodes montserrata,Peribatodes montserrata là một loài bướm đêm trong họ Geometridae . [1],0
Nephrotoma oligochaeta,Nephrotoma oligochaeta là một loài ruồi trong họ Ruồi hạc (Tipulidae). [1] Chúng phân bố ở vùng nhiệt đới châu Phi .,0
Platysmurus leucopterus,Platysmurus leucopterus là một loài chim thuộc chi đơn loài Platysmurus trong họ Corvidae . [2],0
Vivarium,"Vivarium xuất phát từ trong tiếng Latin mang nghĩa chỗ sống , nó còn được gọi là hộp sinh thái hoặc lớn hơn là phòng sinh thái , là khu vực thường khép kín, nuôi nhốt và chăm sóc để quan sát hoặc nghiên cứu động thực vật. Vivarium thường mô phỏng trên quy mô nhỏ một phần hệ sinh thái của một loài đặc biệt với những tác động điều chỉnh được các nhân tố sinh thái . Lồng kính của vivarium thường có 1 nắp có thể tháo rời như dạng cửa để tiếp xúc trực tiếp được vào bên trong khi cần thiết. Ngoài mục đích dành cho nghiên cứu thì vivarium còn dùng cho mục đích tranh trí làm cảnh. [1]",0
Hieracium sonchoides,Hieracium sonchoides là một loài thực vật có hoa trong họ Cúc . Loài này được Arv.-Touv. mô tả khoa học đầu tiên. [1],0
Quasimus geminus,Quasimus geminus là một loài bọ cánh cứng trong họ Elateridae . Loài này được Fleutiaux miêu tả khoa học năm 1942. [1],0
Carex spicigera,Carex spicigera là một loài thực vật có hoa trong họ Cói . Loài này được Nees mô tả khoa học đầu tiên năm 1834. [1],0
Renia pastoralis,Renia pastoralis là một loài bướm đêm trong họ Noctuidae . [1] [2],0
Neckera producta,Neckera producta là một loài rêu trong họ Neckeraceae . Loài này được (Hornsch.) Müll. Hal. mô tả khoa học đầu tiên năm 1850. [1],0
Poecilia dominicensis,Poecilia dominicensis là một loài cá nước ngọt thuộc chi Poecilia trong họ Cá khổng tước . Loài này được mô tả lần đầu tiên vào năm 1906.,0
Danh sách Đại biểu Quốc hội Việt Nam khóa XIV,"Ngày 22 tháng 5 năm 2016 , [1] các cử tri Việt Nam tham gia cuộc bầu cử Đại biểu Quốc hội để chọn đại biểu Quốc hội Việt Nam khóa XIV nhiệm kì 2016-2021 từ các ứng cử viên (bao gồm cả đề cử và tự ứng cử) đại biểu Quốc hội khóa XIV tại các đơn vị bầu cử trong cả nước.",1
