title,content,label
Nguyễn Thị Nga (doanh nhân),"Nguyễn Thị Nga . Là Chủ tịch Hội đồng quản trị Ngân hàng TMCP Đông Nam Á (SeAbank), Chủ tịch HĐQT Tập đoàn BRG , nguyên Chủ tịch HĐQT CTCP Intimex Việt Nam [2] [ cần dẫn nguồn ] . Theo Forbes mảng kinh doanh nhiều sân golf, bất động sản…đã đem lại mức doanh thu cho bà khoảng 435 triệu USD vào 2013 [3] .",4
Liparis nebuligena,Liparis nebuligena là một loài thực vật có hoa trong họ Lan . Loài này được Schltr. mô tả khoa học đầu tiên năm 1911. [1],1
Cystidia truncangulata,Cystidia truncangulata là một loài bướm đêm trong họ Geometridae . [1],1
Zephyranthes bella,Zephyranthes bella là một loài thực vật có hoa trong họ Amaryllidaceae . Loài này được T.M.Howard & S.Ogden miêu tả khoa học đầu tiên năm 1990. [1],1
Habrocestoides,Habrocestoides là một chi nhện trong họ Salticidae .,1
Cyrtandra crassifolia,Cyrtandra crassifolia là một loài thực vật có hoa trong họ Tai voi . Loài này được (Hillebr.) Rock mô tả khoa học đầu tiên năm 1918. [1],1
Croton wissmannii,Croton wissmannii là một loài thực vật có hoa trong họ Đại kích . Loài này được O.Schwartz mô tả khoa học đầu tiên năm 1939. [1],1
Cataguases (tiểu vùng),"Cataguases là một tiểu vùng thuộc bang Minas Gerais , Brasil . Tiều vùng này có diện tích 3922 km², dân số năm 2007 là 207209 người. [1]",2
Hypolepis stolonifera,Hypolepis stolonifera là một loài dương xỉ trong họ Dennstaedtiaceae . Loài này được F mô tả khoa học đầu tiên năm 1872. [1] Danh pháp khoa học của loài này chưa được làm sáng tỏ.,1
Curimus petraeus,Curimus petraeus là một loài bọ cánh cứng trong họ Byrrhidae . Loài này được Gredler miêu tả khoa học năm 1863. [1],1
Plusiophaes herbuloti,Plusiophaes herbuloti là một loài bướm đêm trong họ Noctuidae . [1] [2],1
Orgaz,"Orgaz là một đô thị trong tỉnh Toledo , Castile-La Mancha , Tây Ban Nha . Theo điều tra dân số 2006 ( INE ), đô thị này có dân số là 2732 người.",2
Perissus griseofasciatus,Perissus griseofasciatus là một loài bọ cánh cứng trong họ Cerambycidae . [1],1
Maculia berggrenii,Maculia berggrenii là một loài rêu tản trong họ Lepidoziaceae . Loài này được (Herzog) E.A. Hodgs. miêu tả khoa học lần đầu tiên năm 1965. [1],1
Automolis cinctella,"Automolis cinctella là một loài bướm đêm thuộc phân họ Arctiinae , họ Erebidae . [1]",1
Sedum multiceps,Sedum multiceps là một loài thực vật có hoa trong họ Crassulaceae . Loài này được Coss. & Durieu miêu tả khoa học đầu tiên năm 1862. [1],1
Draba funckiana,Draba funckiana là một loài thực vật có hoa trong họ Cải . Loài này được Linden & Planch. mô tả khoa học đầu tiên năm 1863. [1],1
Glyphodes canthusalis,Glyphodes canthusalis là một loài bướm đêm trong họ Crambidae . [1] [2],1
Akalyptoischion sleeperi,Akalyptoischion sleeperi là một loài bọ cánh cứng trong họ Latridiidae . Loài này được Andrews miêu tả khoa học năm 1976. [1],1
Mallinella submonticola,Mallinella submonticola là một loài nhện trong họ Zodariidae . [1],1
Stellidia stellata,Stellidia stellata là một loài bướm đêm trong họ Erebidae . [1] [2],1
"Kartal, Bahçesaray","Kartal là một xã thuộc thành phố Bahçesaray , tỉnh Van , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 178 người. [1]",2
Athous eckerleini,Athous eckerleini là một loài bọ cánh cứng trong họ Elateridae . Loài này được Platia & Gudenzi miêu tả khoa học năm 2000. [1],1
USS Hemminger (DE-746),"USS Hemminger (DE-746) là một tàu hộ tống khu trục lớp Cannon từng phục vụ cùng Hải quân Hoa Kỳ trong Chiến tranh Thế giới thứ hai . Nó là chiếc tàu chiến duy nhất của Hải quân Hoa Kỳ được đặt cái tên này, theo tên Thiếu úy Hải quân Cyril Franklin Hemminger (c. 1902-1942), người từng phục vụ trên tàu tuần dương hạng nặng Astoria (CA-34) và đã tử trận trong trận chiến đảo Savo vào ngày 9 tháng 8 , 1942 . [2] Nó đã phục vụ cho đến khi chiến tranh kết thúc, xuất biên chế năm 1946 , nhưng được huy động trở lại vào năm 1950 và tiếp tục phục vụ cho đến năm 1958 . Con tàu được chuyển cho Hải quân Hoàng gia Thái Lan năm 1952 và tiếp tục phục vụ như là chiếc Pin Klao (DE-1/DE-3/413) . Tính đến  ngày 14 tháng 3 năm 2022 [cập nhật] , nó là chiếc tàu hộ tống khu trục lớp Cannon duy nhất còn hoạt động. [1]",2
Dracophyllum scoparium,Dracophyllum scoparium là một loài thực vật có hoa trong họ Thạch nam . Loài này được Hook.f. mô tả khoa học đầu tiên năm 1844. [1],1
Marmorosphax taom,"Marmorosphax taom là một loài thằn lằn trong họ Scincidae . Loài này được Sadlier, Smith, Bauer & Whitaker mô tả khoa học đầu tiên năm 2009. [1]",1
Celerena andamana,Celerena andamana là một loài bướm đêm trong họ Geometridae . [1],1
Eiphosoma cerfen,Eiphosoma cerfen là một loài tò vò trong họ Ichneumonidae . [1],1
Psychotria anceps,Psychotria anceps là một loài thực vật có hoa trong họ Thiến thảo . Loài này được Kunth miêu tả khoa học đầu tiên năm 1819. [1],1
Buồn nôn và nôn sau phẫu thuật,"Buồn nôn và nôn sau phẫu thuật ( PONV ) là hiện tượng buồn nôn, nôn hoặc nôn do bệnh nhân gặp phải trong Khu Chăm sóc hậu Gây mê (PACU) hoặc 24 giờ sau khi phẫu thuật. Đó là một biến chứng khó chịu ảnh hưởng đến khoảng 10% số người được gây mê toàn thân mỗi năm.",3
Tissey,"Tissey là một xã của Pháp ,tọa lạc ở tỉnh Yonne trong vùng Bourgogne-Franche-Comté .",2
Papilio zagreus,"Papilio zagreus là một loài bướm thuộc họ Papilionidae . Nó được tìm thấy ở Nam Mỹ , bao gồm Venezuela , Colombia , Ecuador , Peru , Bolivia và vùng Tây Brasil .",1
Anomiopus bonariensis,Anomiopus bonariensis là một loài bọ cánh cứng trong họ Bọ hung (Scarabaeidae). [1] [2],1
Aptesis concolor,Aptesis concolor là một loài tò vò trong họ Ichneumonidae . [1],1
Epidendrum popayanense,Epidendrum popayanense là một loài thực vật có hoa trong họ Lan . Loài này được F.Lehm. & Kraenzl. mô tả khoa học đầu tiên năm 1899. [1],1
Mitromorpha,"Mitromorpha là một chi ốc biển , là động vật thân mềm chân bụng sống ở biển trong họ Mitromorphidae , họ ốc cối. [1]",1
Tacparia deductaria,Tacparia deductaria là một loài bướm đêm trong họ Geometridae . [1],1
Los Ríos (tỉnh Ecuador),Los Ríos là một tỉnh của Ecuador . Tỉnh lỵ là Babahoyo . Tỉnh này chịu cảnh lũ lụt và có hệ thống đường bộ kém nhất đất nước này.\nTỉnh được chia ra 12 tổng.,2
Prosopis burkartii,Prosopis burkartii là một loài thực vật có hoa trong họ Đậu . Loài này được O.Muniz miêu tả khoa học đầu tiên. [1],1
Pháo phòng không tự hành Mitsubishi Type 87,"Pháo phòng không tự hành Mitsubishi Type 87 ( 87式自走高射機関砲, , 87-shiki jisō kōsha kikanhō ? ) hay Mitsubishi Type 87 SPAAG là một pháo phòng không tự hành hiện đại của Nhật Bản sử dụng hệ thống pháo hai nòng Oerlikon 35 mm như trên pháo phòng không tự hành Flakpanzer Gepard và sử dụng khung của xe tăng Type 74.",3
Nupserha longipennis,Nupserha longipennis là một loài bọ cánh cứng trong họ Cerambycidae . [1],1
Doris Pilkington Garimara,"Doris Pilkington Garimara (tên khai sinh là Nugi Garimara) cũng có tên là Doris Pilkington (1 tháng 7 năm 1937 – 10 tháng 4 năm 2014), là một nhà văn Úc. Bà được biết đến với tác phẩm phát hành năm 1996 Follow the Rabbit-Proof Fence, kể về câu chuyện của ba cô gái người Úc bản thổ, trong đó có mẹ của Pilkington, bà Molly Craig, người đã trốn thoát khỏi trại định cư sông Moore ở bang Tây Úc và đã đi bộ suốt 9 tuần để về với gia đình.",4
Gerson Rodrigues,Gerson Rodrigues (sinh ngày 20 tháng 6 năm 1995) là một cầu thủ bóng đá người Luxembourg đang thi đấu cho câu lạc bộ Dynamo Kyiv và đội tuyển quốc gia Luxembourg ở vị trí tiền vệ .,4
Đoàn Công Uẩn,"Đoàn Công Uẩn (?-?)- một mãnh tướng thời Lê, tên dân gian là Đoàn mãnh tướng.",2
Jadesola Akande,"Jadesola Olayinka Akande (CON, OFR) (15 tháng 11 năm 1940 – 29 tháng 4 năm 2008) là một luật sư , tác giả và học giả người Nigeria , được coi là nữ giáo sư luật đầu tiên của Nigeria. [1]",4
Écorches,Écorches là một xã thuộc tỉnh Orne vùng Normandie tây bắc nước nước Pháp . Xã này nằm ở khu vực có độ cao trung bình 141 mét trên mực nước biển .,2
Florent Hasani,Florent Hasani (sinh ngày 30 tháng 3 năm 1997) là một cầu thủ bóng đá Kosovo - Albania thi đấu ở vị trí Tiền vệ tấn công cho cậu lạc bộ Israel Hapoel Kfar Saba .,4
Trò chơi nhịp điệu,"Trò chơi nhịp điệu là một thể loại trò chơi điện tử âm nhạc thử thách nhịp điệu của người chơi. Các trò chơi trong thể loại này thường tập trung vào nhảy hoặc mô phỏng nốt nhạc , và yêu cầu người chơi nhấn các nút theo trình tự được chỉ định trên màn hình. Nhiều trò chơi nhịp điệu bao gồm chế độ nhiều người chơi trong đó người chơi cạnh tranh để giành điểm số cao nhất hoặc hợp tác như một ban nhạc mô phỏng ban nhạc . Trò chơi nhịp điệu thường có các bộ điều khiển trò chơi có hình dạng giống như nhạc cụ như ghi-ta và trống để đánh trúng các nốt nhạc khi chơi bài hát. Một số trò chơi dựa trên điệu nhảy yêu cầu người chơi phải tập thể dục",4
Alpaida gracia,Alpaida gracia là một loài nhện trong họ Araneidae . [1],1
"Lily Lake, Illinois","Lily Lake là một làng thuộc quận Kane , tiểu bang Illinois , Hoa Kỳ . Năm 2010, dân số của làng này là 993 người. [1]",2
Fallopia ×conollyana,Fallopia conollyana là một loài thực vật có hoa trong họ Rau răm . Loài này được J.P.Bailey mô tả khoa học đầu tiên năm 2001. [1],1
"Rogers, Arkansas","Rogers là một thành phố thuộc quận Benton trong tiểu bang Arkansas , Hoa Kỳ . Thành phố có diện tích km², dân số theo điều tra năm 2000 của Cục điều tra dân số Hoa Kỳ là 38.829 người, dân số năm 2008 là 56.726 người [2] . Thành phố có mức tăng dân số nhanh nhất vùng đô thị Fayetteville-Springdale-Rogers .",2
Aristida cumingiana,Aristida cumingiana là một loài thực vật có hoa trong họ Hòa thảo . Loài này được Trin. & Rupr. mô tả khoa học đầu tiên năm 1842. [1],1
Pitchatur,"Pitchatur là một mandal thuộc huyện Chittoor , bang Andhra Pradesh . [1]",2
Drepanosticta amboinensis,Drepanosticta amboinensis là loài chuồn chuồn trong họ Platystictidae . Loài này được van Tol mô tả khoa học đầu tiên năm 2007. [1],1
GreenSet,"GreenSet là sân cứng bề mặt acrylic được sử dụng ở một số sự kiện quần vợt chuyên nghiệp được tổ chức bởi liên đoàn quần vợt quốc tế (ITF), ATP và WTA . Nó được làm từ các lớp nhựa acrylic và silica ở trên lớp nhựa đường hoặc bê tông , hoặc gỗ, đảm bảo sự ổn định để sử dụng thường xuyên.",4
Lygropia melanoperalis,Lygropia melanoperalis là một loài bướm đêm trong họ Crambidae . [1] [2],1
Eoophyla parapomasalis,Eoophyla parapomasalis là một loài bướm đêm trong họ Crambidae . [1] [2],1
Formicivora melanogaster,Formicivora melanogaster là một loài chim trong họ Thamnophilidae . [2],1
Anisothecium macrostomum,Anisothecium macrostomum là một loài Rêu trong họ Dicranaceae . Loài này được (Müll. Hal.) Broth. mô tả khoa học đầu tiên năm 1924. [1],1
Cyclopenten,"Cyclopenten (cyclopentene) là một hợp chất hóa học thuộc dãy cycloanken có công thức C 5 H 8 . Cyclopenten là một chất lỏng không màu, có mùi giống mùi dầu và rất dễ cháy. Cyclopenten thường được sử dụng như một monome để tổng hợp chất dẻo .",1
Paduniella bidentosa,Paduniella bidentosa là một loài Trichoptera trong họ Psychomyiidae . Chúng phân bố ở miền Ấn Độ - Mã Lai .,1
Olios flavens,Olios flavens là một loài nhện trong họ Sparassidae . [1],1
Ampedus deletus,Ampedus deletus là một loài bọ cánh cứng trong họ Elateridae . Loài này được LeConte miêu tả khoa học năm 1853. [1],1
"Chavigny, Meurthe-et-Moselle","Chavigny là một xã của tỉnh Meurthe-et-Moselle , thuộc vùng Grand Est , đông bắc nước Pháp . Xã này nằm ở khu vực có độ cao trung bình 264 mét trên mực nước biển .",2
Lepanthes crista-pulli,Lepanthes crista-pulli là một loài thực vật có hoa trong họ Lan . Loài này được Luer & R.Escobar mô tả khoa học đầu tiên năm 1983. [1],1
Neuburg an der Kammel,"Neuburg , tên đầy đủ Neuburg an der Kammel (viết tắt Neuburg a.d.Kammel ), là một đô thị ở huyện Günzburg bang Bayern thuộc nước Đức .",2
AVIC,AVIC (tên viết tắt từ Aviation Industry Corporation of China ( tiếng Trung : 中国航空工业集团公司 )) là một doanh nghiệp nhà nước của Trung Quốc về kỹ thuật hàng không và quân sự.,3
Anjouanella comorensis,Anjouanella comorensis là một loài nhện trong họ Mysmenidae . [1] Chúng được Léon Baert miêu tả năm 1986.,1
Sporobolus compactus,Sporobolus compactus là một loài thực vật có hoa trong họ Hòa thảo . Loài này được Clayton miêu tả khoa học đầu tiên năm 1971. [1],1
Hội Chăn nuôi Việt Nam,"Hội Chăn nuôi Việt Nam , tên đăng ký là Hội Khoa học kỹ thuật Chăn nuôi Việt Nam , là tổ chức xã hội - nghề nghiệp của những người làm việc trong lĩnh vực chăn nuôi tại hoặc liên quan đến Việt Nam. Hội có tên giao dịch tiếng Anh là Animal Husbandry Association of Vietnam , viết tắt là AHAV [1] .",3
